Siren;Responsable;Adresse;Code_Postal;Ville;NAF;TypeCIL;Portee;Adress;modified adress;latitude;longitude;name;description
319619672;BATIGESTION;27 RUE DUPONT DES LOGES ;57000;METZ;703C Activités immobilières pour compte de tiers;MUTUALISE;Etendue;27 RUE DUPONT DES LOGES   57000 METZ;27 Rue Dupont des Loges, 57000 Metz, France;49.115351;6.175068;BATIGESTION;SIREN : 319619672 | NAF : 703C Activités immobilières pour compte de tiers | Portée : Etendue
410194955;ALLIANCE IMMOBILIER;8 PLACE DU PONT A SEILLE ;57000;METZ;701F Activités immobilières pour compte propre;MUTUALISE;Etendue;8 PLACE DU PONT A SEILLE   57000 METZ;8 Promenade de la Seille, 57000 Metz, France;49.10648;6.186481;ALLIANCE IMMOBILIER;SIREN : 410194955 | NAF : 701F Activités immobilières pour compte propre | Portée : Etendue
433993821;ALLIANCE PARTICIPATION IMMOBILIERE;2 RUE THOMAS EDISON ;57000;METZ;6430Z Fonds de placement et entités financières similaires;MUTUALISE;Partielle;2 RUE THOMAS EDISON   57000 METZ;2 Rue Thomas Edison, 57070 Metz, France;49.102263;6.224978;ALLIANCE PARTICIPATION IMMOBILIERE;SIREN : 433993821 | NAF : 6430Z Fonds de placement et entités financières similaires | Portée : Partielle
433993821;ALLIANCE PARTICIPATIONS IMMOBILIERES;8 PLACE DU PONT A SEILLE ;57000;METZ;659e Autres intermédiations financières;MUTUALISE;Etendue;8 PLACE DU PONT A SEILLE   57000 METZ;8 Promenade de la Seille, 57000 Metz, France;49.10648;6.186481;ALLIANCE PARTICIPATIONS IMMOBILIERES;SIREN : 433993821 | NAF : 659e Autres intermédiations financières | Portée : Etendue
480558014;BATIGERE CILGERE RESSOURCES;54 RUE HAUTE SEILLE BP 20414;57000;METZ;Code APE: 913E;MUTUALISE;Etendue;54 RUE HAUTE SEILLE BP 20414  57000 METZ;Metz, France;49.119309;6.175716;BATIGERE CILGERE RESSOURCES;SIREN : 480558014 | NAF : Code APE: 913E | Portée : Etendue
356801209;BATIGERE SAREL;13 avenue André Malraux ;57000;METZ ;6820A Location et exploitation de biens immobiliers propres ou loués;MUTUALISE;Partielle;13 avenue André Malraux   57000 METZ ;13 Avenue André Malraux, 57000 Metz, France;49.105988;6.179337;BATIGERE SAREL;SIREN : 356801209 | NAF : 6820A Location et exploitation de biens immobiliers propres ou loués | Portée : Partielle
319619672;BATIGESTION;28 RUE DUPONT DES LOGES ;57000;METZ;703C Activités immobilières pour compte de tiers;MUTUALISE;Etendue;28 RUE DUPONT DES LOGES   57000 METZ;28 Rue Dupont des Loges, 57000 Metz, France;49.11575;6.176094;BATIGESTION;SIREN : 319619672 | NAF : 703C Activités immobilières pour compte de tiers | Portée : Etendue
410194955;ALLIANCE IMMOBILIER;9 PLACE DU PONT A SEILLE ;57000;METZ;701F Activités immobilières pour compte propre;MUTUALISE;Etendue;9 PLACE DU PONT A SEILLE   57000 METZ;9 Promenade de la Seille, 57000 Metz, France;49.10584;6.186517;ALLIANCE IMMOBILIER;SIREN : 410194955 | NAF : 701F Activités immobilières pour compte propre | Portée : Etendue
433993821;ALLIANCE PARTICIPATION IMMOBILIERE;2 RUE THOMAS EDISON ;57000;METZ;6430Z Fonds de placement et entités financières similaires;MUTUALISE;Partielle;2 RUE THOMAS EDISON   57000 METZ;2 Rue Thomas Edison, 57070 Metz, France;49.102263;6.224978;ALLIANCE PARTICIPATION IMMOBILIERE;SIREN : 433993821 | NAF : 6430Z Fonds de placement et entités financières similaires | Portée : Partielle
433993821;ALLIANCE PARTICIPATIONS IMMOBILIERES;9 PLACE DU PONT A SEILLE ;57000;METZ;660ème Autres intermédiations financières;MUTUALISE;Etendue;9 PLACE DU PONT A SEILLE   57000 METZ;9 Promenade de la Seille, 57000 Metz, France;49.10584;6.186517;ALLIANCE PARTICIPATIONS IMMOBILIERES;SIREN : 433993821 | NAF : 660ème Autres intermédiations financières | Portée : Etendue
480558014;BATIGERE CILGERE RESSOURCES;55 RUE HAUTE SEILLE BP 20414;57000;METZ;Code APE: 913E;MUTUALISE;Etendue;55 RUE HAUTE SEILLE BP 20414  57000 METZ;Metz, France;49.119309;6.175716;BATIGERE CILGERE RESSOURCES;SIREN : 480558014 | NAF : Code APE: 913E | Portée : Etendue
356801209;BATIGERE SAREL;14 avenue André Malraux ;57000;METZ ;6820A Location et exploitation de biens immobiliers propres ou loués;MUTUALISE;Partielle;14 avenue André Malraux   57000 METZ ;14 Avenue André Malraux, 57000 Metz, France;49.106747;6.17993;BATIGERE SAREL;SIREN : 356801209 | NAF : 6820A Location et exploitation de biens immobiliers propres ou loués | Portée : Partielle
319619672;BATIGESTION;29 RUE DUPONT DES LOGES ;57000;METZ;703C Activités immobilières pour compte de tiers;MUTUALISE;Etendue;29 RUE DUPONT DES LOGES   57000 METZ;29 Rue Dupont des Loges, 57000 Metz, France;49.115194;6.174988;BATIGESTION;SIREN : 319619672 | NAF : 703C Activités immobilières pour compte de tiers | Portée : Etendue
775618929;ASSOCIATION POUR L'ACCOMPAGNEMENT, LE MIEUX ETRE ET LE LOGEMENT DES ISOLES;"13 RUE CLOTILDE AUBERTIN
BP 20308 ";57006;METZ CEDEX 01;9499Z Activités des autres organisations associatives;MUTUALISE;Partielle;"13 RUE CLOTILDE AUBERTIN
BP 20308   57006 METZ CEDEX 01";13 Rue Clotilde Aubertin, 57000 Metz, France;49.105125;6.169879;ASSOCIATION POUR L'ACCOMPAGNEMENT, LE MIEUX ETRE ET LE LOGEMENT DES ISOLES;SIREN : 775618929 | NAF : 9499Z Activités des autres organisations associatives | Portée : Partielle
775618929;ASSOCIATION POUR L'ACCOMPAGNEMENT, LE MIEUX ETRE ET LE LOGEMENT DES ISOLES;"14 RUE CLOTILDE AUBERTIN
BP 20308 ";57006;METZ CEDEX 02;9499Z Activités des autres organisations associatives;MUTUALISE;Partielle;"14 RUE CLOTILDE AUBERTIN
BP 20308   57006 METZ CEDEX 02";14 Rue Clotilde Aubertin, 57000 Metz, France;49.105133;6.169844;ASSOCIATION POUR L'ACCOMPAGNEMENT, LE MIEUX ETRE ET LE LOGEMENT DES ISOLES;SIREN : 775618929 | NAF : 9499Z Activités des autres organisations associatives | Portée : Partielle
775618929;ASSOCIATION POUR L'ACCOMPAGNEMENT, LE MIEUX ETRE ET LE LOGEMENT DES ISOLES;"15 RUE CLOTILDE AUBERTIN
BP 20308 ";57006;METZ CEDEX 03;9499Z Activités des autres organisations associatives;MUTUALISE;Partielle;"15 RUE CLOTILDE AUBERTIN
BP 20308   57006 METZ CEDEX 03";15 Rue Clotilde Aubertin, 57000 Metz, France;49.104849;6.169732;ASSOCIATION POUR L'ACCOMPAGNEMENT, LE MIEUX ETRE ET LE LOGEMENT DES ISOLES;SIREN : 775618929 | NAF : 9499Z Activités des autres organisations associatives | Portée : Partielle
775618929;ASSOCIATION POUR L'ACCOMPAGNEMENT, LE MIEUX ETRE ET LE LOGEMENT DES ISOLES;"16 RUE CLOTILDE AUBERTIN
BP 20308 ";57006;METZ CEDEX 04;9499Z Activités des autres organisations associatives;MUTUALISE;Partielle;"16 RUE CLOTILDE AUBERTIN
BP 20308   57006 METZ CEDEX 04";16 Rue Clotilde Aubertin, 57000 Metz, France;49.104857;6.169697;ASSOCIATION POUR L'ACCOMPAGNEMENT, LE MIEUX ETRE ET LE LOGEMENT DES ISOLES;SIREN : 775618929 | NAF : 9499Z Activités des autres organisations associatives | Portée : Partielle
775618929;ASSOCIATION POUR L'ACCOMPAGNEMENT, LE MIEUX ETRE ET LE LOGEMENT DES ISOLES;"17 RUE CLOTILDE AUBERTIN
BP 20308 ";57006;METZ CEDEX 05;9499Z Activités des autres organisations associatives;MUTUALISE;Partielle;"17 RUE CLOTILDE AUBERTIN
BP 20308   57006 METZ CEDEX 05";17 Rue Clotilde Aubertin, 57000 Metz, France;49.104573;6.169585;ASSOCIATION POUR L'ACCOMPAGNEMENT, LE MIEUX ETRE ET LE LOGEMENT DES ISOLES;SIREN : 775618929 | NAF : 9499Z Activités des autres organisations associatives | Portée : Partielle
775618929;ASSOCIATION POUR L'ACCOMPAGNEMENT, LE MIEUX ETRE ET LE LOGEMENT DES ISOLES;"18 RUE CLOTILDE AUBERTIN
BP 20308 ";57006;METZ CEDEX 06;9499Z Activités des autres organisations associatives;MUTUALISE;Partielle;"18 RUE CLOTILDE AUBERTIN
BP 20308   57006 METZ CEDEX 06";18 Rue Clotilde Aubertin, 57000 Metz, France;49.104581;6.16955;ASSOCIATION POUR L'ACCOMPAGNEMENT, LE MIEUX ETRE ET LE LOGEMENT DES ISOLES;SIREN : 775618929 | NAF : 9499Z Activités des autres organisations associatives | Portée : Partielle
775618929;ASSOCIATION POUR L'ACCOMPAGNEMENT, LE MIEUX ETRE ET LE LOGEMENT DES ISOLES;"19 RUE CLOTILDE AUBERTIN
BP 20308 ";57006;METZ CEDEX 07;9499Z Activités des autres organisations associatives;MUTUALISE;Partielle;"19 RUE CLOTILDE AUBERTIN
BP 20308   57006 METZ CEDEX 07";19 Rue Clotilde Aubertin, 57000 Metz, France;49.104418;6.169663;ASSOCIATION POUR L'ACCOMPAGNEMENT, LE MIEUX ETRE ET LE LOGEMENT DES ISOLES;SIREN : 775618929 | NAF : 9499Z Activités des autres organisations associatives | Portée : Partielle
775618929;ASSOCIATION POUR L'ACCOMPAGNEMENT, LE MIEUX ETRE ET LE LOGEMENT DES ISOLES;"20 RUE CLOTILDE AUBERTIN
BP 20308 ";57006;METZ CEDEX 08;9499Z Activités des autres organisations associatives;MUTUALISE;Partielle;"20 RUE CLOTILDE AUBERTIN
BP 20308   57006 METZ CEDEX 08";20 Rue Clotilde Aubertin, 57000 Metz, France;49.104321;6.169364;ASSOCIATION POUR L'ACCOMPAGNEMENT, LE MIEUX ETRE ET LE LOGEMENT DES ISOLES;SIREN : 775618929 | NAF : 9499Z Activités des autres organisations associatives | Portée : Partielle
775618929;ASSOCIATION POUR L'ACCOMPAGNEMENT, LE MIEUX ETRE ET LE LOGEMENT DES ISOLES;"21 RUE CLOTILDE AUBERTIN
BP 20308 ";57006;METZ CEDEX 09;9499Z Activités des autres organisations associatives;MUTUALISE;Partielle;"21 RUE CLOTILDE AUBERTIN
BP 20308   57006 METZ CEDEX 09";21 Rue Clotilde Aubertin, 57000 Metz, France;49.104308;6.169395;ASSOCIATION POUR L'ACCOMPAGNEMENT, LE MIEUX ETRE ET LE LOGEMENT DES ISOLES;SIREN : 775618929 | NAF : 9499Z Activités des autres organisations associatives | Portée : Partielle
645520164;BATIGERE NORD EST;6 avenue André Malraux CS 20414;57008;METZ CEDEX 01;6820A Location et exploitation de biens immobiliers propres ou loués;MUTUALISE;Partielle;6 avenue André Malraux CS 20414  57008 METZ CEDEX 01;6 Avenue André Malraux, 57000 Metz, France;49.107057;6.179188;BATIGERE NORD EST;SIREN : 645520164 | NAF : 6820A Location et exploitation de biens immobiliers propres ou loués | Portée : Partielle
645520164;BATIGERE NORD EST;7 avenue André Malraux CS 20414;57008;METZ CEDEX 02;6820A Location et exploitation de biens immobiliers propres ou loués;MUTUALISE;Partielle;7 avenue André Malraux CS 20414  57008 METZ CEDEX 02;7 Avenue André Malraux, 57000 Metz, France;49.107039;6.178983;BATIGERE NORD EST;SIREN : 645520164 | NAF : 6820A Location et exploitation de biens immobiliers propres ou loués | Portée : Partielle
645520164;BATIGERE NORD EST;8 avenue André Malraux CS 20414;57008;METZ CEDEX 03;6820A Location et exploitation de biens immobiliers propres ou loués;MUTUALISE;Partielle;8 avenue André Malraux CS 20414  57008 METZ CEDEX 03;8 Avenue André Malraux, 57000 Metz, France;49.108446;6.180047;BATIGERE NORD EST;SIREN : 645520164 | NAF : 6820A Location et exploitation de biens immobiliers propres ou loués | Portée : Partielle
645520164;BATIGERE NORD EST;9 avenue André Malraux CS 20414;57008;METZ CEDEX 04;6820A Location et exploitation de biens immobiliers propres ou loués;MUTUALISE;Partielle;9 avenue André Malraux CS 20414  57008 METZ CEDEX 04;9 Avenue André Malraux, 57000 Metz, France;49.106918;6.178687;BATIGERE NORD EST;SIREN : 645520164 | NAF : 6820A Location et exploitation de biens immobiliers propres ou loués | Portée : Partielle
645520164;BATIGERE NORD EST;10 avenue André Malraux CS 20414;57008;METZ CEDEX 05;6820A Location et exploitation de biens immobiliers propres ou loués;MUTUALISE;Partielle;10 avenue André Malraux CS 20414  57008 METZ CEDEX 05;10 Avenue André Malraux, 57000 Metz, France;49.107158;6.179204;BATIGERE NORD EST;SIREN : 645520164 | NAF : 6820A Location et exploitation de biens immobiliers propres ou loués | Portée : Partielle
645520164;BATIGERE NORD EST;11 avenue André Malraux CS 20414;57008;METZ CEDEX 06;6820A Location et exploitation de biens immobiliers propres ou loués;MUTUALISE;Partielle;11 avenue André Malraux CS 20414  57008 METZ CEDEX 06;11 Avenue André Malraux, 57000 Metz, France;49.106787;6.178804;BATIGERE NORD EST;SIREN : 645520164 | NAF : 6820A Location et exploitation de biens immobiliers propres ou loués | Portée : Partielle
645520164;BATIGERE NORD EST;12 avenue André Malraux CS 20414;57008;METZ CEDEX 07;6820A Location et exploitation de biens immobiliers propres ou loués;MUTUALISE;Partielle;12 avenue André Malraux CS 20414  57008 METZ CEDEX 07;12 Avenue André Malraux, 57000 Metz, France;49.106796;6.179281;BATIGERE NORD EST;SIREN : 645520164 | NAF : 6820A Location et exploitation de biens immobiliers propres ou loués | Portée : Partielle
645520164;BATIGERE NORD EST;13 avenue André Malraux CS 20414;57008;METZ CEDEX 08;6820A Location et exploitation de biens immobiliers propres ou loués;MUTUALISE;Partielle;13 avenue André Malraux CS 20414  57008 METZ CEDEX 08;13 Avenue André Malraux, 57000 Metz, France;49.105988;6.179337;BATIGERE NORD EST;SIREN : 645520164 | NAF : 6820A Location et exploitation de biens immobiliers propres ou loués | Portée : Partielle
645520164;BATIGERE NORD EST;14 avenue André Malraux CS 20414;57008;METZ CEDEX 09;6820A Location et exploitation de biens immobiliers propres ou loués;MUTUALISE;Partielle;14 avenue André Malraux CS 20414  57008 METZ CEDEX 09;14 Avenue André Malraux, 57000 Metz, France;49.106747;6.17993;BATIGERE NORD EST;SIREN : 645520164 | NAF : 6820A Location et exploitation de biens immobiliers propres ou loués | Portée : Partielle
410194955;ALLIANCE IMMOBILIER;2 RUE THOMAS EDISON ;57070;METZ TECHNOPOLE;4120A Construction de bâtiments résidentiels et non résidentiels;MUTUALISE;Partielle;2 RUE THOMAS EDISON   57070 METZ TECHNOPOLE;2 Rue Thomas Edison, 57070 Metz, France;49.102263;6.224978;ALLIANCE IMMOBILIER;SIREN : 410194955 | NAF : 4120A Construction de bâtiments résidentiels et non résidentiels | Portée : Partielle
493038798;ALTIGAPHARMA;11 RUE PIERRE SIMON DE LAPLACE ;57070;METZ/FRANCE;7022Z Conseil de gestion;MUTUALISE;Etendue;11 RUE PIERRE SIMON DE LAPLACE   57070 METZ/FRANCE;11 Rue Pierre Simon de Laplace, 57070 Metz, France;49.103056;6.228649;ALTIGAPHARMA;SIREN : 493038798 | NAF : 7022Z Conseil de gestion | Portée : Etendue
347422198;ARCADE IS;11 RUE PIERRE SIMON DE LAPLACE ;57070;METZ/FRANCE;7830Z Autre mise à disposition de ressources humaines;MUTUALISE;Etendue;11 RUE PIERRE SIMON DE LAPLACE   57070 METZ/FRANCE;11 Rue Pierre Simon de Laplace, 57070 Metz, France;49.103056;6.228649;ARCADE IS;SIREN : 347422198 | NAF : 7830Z Autre mise à disposition de ressources humaines | Portée : Etendue
410194955;ALLIANCE IMMOBILIER;2 RUE THOMAS EDISON ;57070;METZ TECHNOPOLE;4120A Construction de bâtiments résidentiels et non résidentiels;MUTUALISE;Partielle;2 RUE THOMAS EDISON   57070 METZ TECHNOPOLE;2 Rue Thomas Edison, 57070 Metz, France;49.102263;6.224978;ALLIANCE IMMOBILIER;SIREN : 410194955 | NAF : 4120A Construction de bâtiments résidentiels et non résidentiels | Portée : Partielle
493038798;ALTIGAPHARMA;12 RUE PIERRE SIMON DE LAPLACE ;57070;METZ/FRANCE;7022Z Conseil de gestion;MUTUALISE;Etendue;12 RUE PIERRE SIMON DE LAPLACE   57070 METZ/FRANCE;12 Rue Pierre Simon de Laplace, 57070 Metz, France;49.103005;6.228746;ALTIGAPHARMA;SIREN : 493038798 | NAF : 7022Z Conseil de gestion | Portée : Etendue
347422198;ARCADE IS;12 RUE PIERRE SIMON DE LAPLACE ;57070;METZ/FRANCE;7830Z Autre mise à disposition de ressources humaines;MUTUALISE;Etendue;12 RUE PIERRE SIMON DE LAPLACE   57070 METZ/FRANCE;12 Rue Pierre Simon de Laplace, 57070 Metz, France;49.103005;6.228746;ARCADE IS;SIREN : 347422198 | NAF : 7830Z Autre mise à disposition de ressources humaines | Portée : Etendue
410194955;ALLIANCE IMMOBILIER;2 RUE THOMAS EDISON ;57070;METZ TECHNOPOLE;4120A Construction de bâtiments résidentiels et non résidentiels;MUTUALISE;Partielle;2 RUE THOMAS EDISON   57070 METZ TECHNOPOLE;2 Rue Thomas Edison, 57070 Metz, France;49.102263;6.224978;ALLIANCE IMMOBILIER;SIREN : 410194955 | NAF : 4120A Construction de bâtiments résidentiels et non résidentiels | Portée : Partielle
493038798;ALTIGAPHARMA;13 RUE PIERRE SIMON DE LAPLACE ;57070;METZ/FRANCE;7022Z Conseil de gestion;MUTUALISE;Etendue;13 RUE PIERRE SIMON DE LAPLACE   57070 METZ/FRANCE;13 Rue Pierre Simon de Laplace, 57070 Metz, France;49.104259;6.229722;ALTIGAPHARMA;SIREN : 493038798 | NAF : 7022Z Conseil de gestion | Portée : Etendue
347422198;ARCADE IS;13 RUE PIERRE SIMON DE LAPLACE ;57070;METZ/FRANCE;7830Z Autre mise à disposition de ressources humaines;MUTUALISE;Etendue;13 RUE PIERRE SIMON DE LAPLACE   57070 METZ/FRANCE;13 Rue Pierre Simon de Laplace, 57070 Metz, France;49.104259;6.229722;ARCADE IS;SIREN : 347422198 | NAF : 7830Z Autre mise à disposition de ressources humaines | Portée : Etendue
410194955;ALLIANCE IMMOBILIER;2 RUE THOMAS EDISON ;57070;METZ TECHNOPOLE;4120A Construction de bâtiments résidentiels et non résidentiels;MUTUALISE;Partielle;2 RUE THOMAS EDISON   57070 METZ TECHNOPOLE;2 Rue Thomas Edison, 57070 Metz, France;49.102263;6.224978;ALLIANCE IMMOBILIER;SIREN : 410194955 | NAF : 4120A Construction de bâtiments résidentiels et non résidentiels | Portée : Partielle
493038798;ALTIGAPHARMA;14 RUE PIERRE SIMON DE LAPLACE ;57070;METZ/FRANCE;7022Z Conseil de gestion;MUTUALISE;Etendue;14 RUE PIERRE SIMON DE LAPLACE   57070 METZ/FRANCE;14 Rue Pierre Simon de Laplace, 57070 Metz, France;49.102916;6.228808;ALTIGAPHARMA;SIREN : 493038798 | NAF : 7022Z Conseil de gestion | Portée : Etendue
347422198;ARCADE IS;14 RUE PIERRE SIMON DE LAPLACE ;57070;METZ/FRANCE;7830Z Autre mise à disposition de ressources humaines;MUTUALISE;Etendue;14 RUE PIERRE SIMON DE LAPLACE   57070 METZ/FRANCE;14 Rue Pierre Simon de Laplace, 57070 Metz, France;49.102916;6.228808;ARCADE IS;SIREN : 347422198 | NAF : 7830Z Autre mise à disposition de ressources humaines | Portée : Etendue
410194955;ALLIANCE IMMOBILIER;2 RUE THOMAS EDISON ;57070;METZ TECHNOPOLE;4120A Construction de bâtiments résidentiels et non résidentiels;MUTUALISE;Partielle;2 RUE THOMAS EDISON   57070 METZ TECHNOPOLE;2 Rue Thomas Edison, 57070 Metz, France;49.102263;6.224978;ALLIANCE IMMOBILIER;SIREN : 410194955 | NAF : 4120A Construction de bâtiments résidentiels et non résidentiels | Portée : Partielle
493038798;ALTIGAPHARMA;15 RUE PIERRE SIMON DE LAPLACE ;57070;METZ/FRANCE;7022Z Conseil de gestion;MUTUALISE;Etendue;15 RUE PIERRE SIMON DE LAPLACE   57070 METZ/FRANCE;15 Rue Pierre Simon de Laplace, 57070 Metz, France;49.104526;6.230208;ALTIGAPHARMA;SIREN : 493038798 | NAF : 7022Z Conseil de gestion | Portée : Etendue
347422198;ARCADE IS;15 RUE PIERRE SIMON DE LAPLACE ;57070;METZ/FRANCE;7830Z Autre mise à disposition de ressources humaines;MUTUALISE;Etendue;15 RUE PIERRE SIMON DE LAPLACE   57070 METZ/FRANCE;15 Rue Pierre Simon de Laplace, 57070 Metz, France;49.104526;6.230208;ARCADE IS;SIREN : 347422198 | NAF : 7830Z Autre mise à disposition de ressources humaines | Portée : Etendue
410194955;ALLIANCE IMMOBILIER;2 RUE THOMAS EDISON ;57070;METZ TECHNOPOLE;4120A Construction de bâtiments résidentiels et non résidentiels;MUTUALISE;Partielle;2 RUE THOMAS EDISON   57070 METZ TECHNOPOLE;2 Rue Thomas Edison, 57070 Metz, France;49.102263;6.224978;ALLIANCE IMMOBILIER;SIREN : 410194955 | NAF : 4120A Construction de bâtiments résidentiels et non résidentiels | Portée : Partielle
493038798;ALTIGAPHARMA;16 RUE PIERRE SIMON DE LAPLACE ;57070;METZ/FRANCE;7022Z Conseil de gestion;MUTUALISE;Etendue;16 RUE PIERRE SIMON DE LAPLACE   57070 METZ/FRANCE;16 Rue Pierre Simon de Laplace, 57070 Metz, France;49.103787;6.228824;ALTIGAPHARMA;SIREN : 493038798 | NAF : 7022Z Conseil de gestion | Portée : Etendue
347422198;ARCADE IS;16 RUE PIERRE SIMON DE LAPLACE ;57070;METZ/FRANCE;7830Z Autre mise à disposition de ressources humaines;MUTUALISE;Etendue;16 RUE PIERRE SIMON DE LAPLACE   57070 METZ/FRANCE;16 Rue Pierre Simon de Laplace, 57070 Metz, France;49.103787;6.228824;ARCADE IS;SIREN : 347422198 | NAF : 7830Z Autre mise à disposition de ressources humaines | Portée : Etendue
410194955;ALLIANCE IMMOBILIER;2 RUE THOMAS EDISON ;57070;METZ TECHNOPOLE;4120A Construction de bâtiments résidentiels et non résidentiels;MUTUALISE;Partielle;2 RUE THOMAS EDISON   57070 METZ TECHNOPOLE;2 Rue Thomas Edison, 57070 Metz, France;49.102263;6.224978;ALLIANCE IMMOBILIER;SIREN : 410194955 | NAF : 4120A Construction de bâtiments résidentiels et non résidentiels | Portée : Partielle
493038798;ALTIGAPHARMA;17 RUE PIERRE SIMON DE LAPLACE ;57070;METZ/FRANCE;7022Z Conseil de gestion;MUTUALISE;Etendue;17 RUE PIERRE SIMON DE LAPLACE   57070 METZ/FRANCE;17 RUE PIERRE SIMON DE LAPLACE   I6857070 METZ/FRANCE;49.10456;6.230187;ALTIGAPHARMA;SIREN : 493038798 | NAF : 7022Z Conseil de gestion | Portée : Etendue
347422198;ARCADE IS;17 RUE PIERRE SIMON DE LAPLACE ;57070;METZ/FRANCE;7830Z Autre mise à disposition de ressources humaines;MUTUALISE;Etendue;17 RUE PIERRE SIMON DE LAPLACE   57070 METZ/FRANCE;17 RUE PIERRE SIMON DE LAPLACE   I6857070 METZ/FRANCE;49.10456;6.230187;ARCADE IS;SIREN : 347422198 | NAF : 7830Z Autre mise à disposition de ressources humaines | Portée : Etendue
410194955;ALLIANCE IMMOBILIER;2 RUE THOMAS EDISON ;57070;METZ TECHNOPOLE;4120A Construction de bâtiments résidentiels et non résidentiels;MUTUALISE;Partielle;2 RUE THOMAS EDISON   57070 METZ TECHNOPOLE;2 RUE THOMAS EDISON   I6857070 METZ TECHNOPOLE;49.102263;6.224978;ALLIANCE IMMOBILIER;SIREN : 410194955 | NAF : 4120A Construction de bâtiments résidentiels et non résidentiels | Portée : Partielle
493038798;ALTIGAPHARMA;18 RUE PIERRE SIMON DE LAPLACE ;57070;METZ/FRANCE;7022Z Conseil de gestion;MUTUALISE;Etendue;18 RUE PIERRE SIMON DE LAPLACE   57070 METZ/FRANCE;18 RUE PIERRE SIMON DE LAPLACE   I6857070 METZ/FRANCE;49.105138;6.23118;ALTIGAPHARMA;SIREN : 493038798 | NAF : 7022Z Conseil de gestion | Portée : Etendue
347422198;ARCADE IS;18 RUE PIERRE SIMON DE LAPLACE ;57070;METZ/FRANCE;7830Z Autre mise à disposition de ressources humaines;MUTUALISE;Etendue;18 RUE PIERRE SIMON DE LAPLACE   57070 METZ/FRANCE;18 RUE PIERRE SIMON DE LAPLACE   I6857070 METZ/FRANCE;49.105138;6.23118;ARCADE IS;SIREN : 347422198 | NAF : 7830Z Autre mise à disposition de ressources humaines | Portée : Etendue
410194955;ALLIANCE IMMOBILIER;2 RUE THOMAS EDISON ;57070;METZ TECHNOPOLE;4120A Construction de bâtiments résidentiels et non résidentiels;MUTUALISE;Partielle;2 RUE THOMAS EDISON   57070 METZ TECHNOPOLE;2 RUE THOMAS EDISON   I6857070 METZ TECHNOPOLE;49.102263;6.224978;ALLIANCE IMMOBILIER;SIREN : 410194955 | NAF : 4120A Construction de bâtiments résidentiels et non résidentiels | Portée : Partielle
493038798;ALTIGAPHARMA;19 RUE PIERRE SIMON DE LAPLACE ;57070;METZ/FRANCE;7022Z Conseil de gestion;MUTUALISE;Etendue;19 RUE PIERRE SIMON DE LAPLACE   57070 METZ/FRANCE;19 RUE PIERRE SIMON DE LAPLACE   I6857070 METZ/FRANCE;49.105969;6.231407;ALTIGAPHARMA;SIREN : 493038798 | NAF : 7022Z Conseil de gestion | Portée : Etendue
347422198;ARCADE IS;19 RUE PIERRE SIMON DE LAPLACE ;57070;METZ/FRANCE;7830Z Autre mise à disposition de ressources humaines;MUTUALISE;Etendue;19 RUE PIERRE SIMON DE LAPLACE   57070 METZ/FRANCE;19 RUE PIERRE SIMON DE LAPLACE   I6857070 METZ/FRANCE;49.105969;6.231407;ARCADE IS;SIREN : 347422198 | NAF : 7830Z Autre mise à disposition de ressources humaines | Portée : Etendue
380347591;ARCELORMITTAL MAIZIERES RESEARCH SA;VOIE ROMAINE BP 30320;57283;MAIZIERES LES METZ CEDEX;7219Z Recherche-développement en sciences physiques et naturelles;MUTUALISE;Etendue;VOIE ROMAINE BP 30320  57283 MAIZIERES LES METZ CEDEX;Voie Romaine, Maizières-lès-Metz, France;49.208959;6.148425;ARCELORMITTAL MAIZIERES RESEARCH SA;SIREN : 380347591 | NAF : 7219Z Recherche-développement en sciences physiques et naturelles | Portée : Etendue
380347591;ARCELORMITTAL MAIZIERES RESEARCH SA;VOIE ROMAINE BP 30321;57283;MAIZIERES LES METZ CEDEX;7219Z Recherche-développement en sciences physiques et naturelles;MUTUALISE;Etendue;VOIE ROMAINE BP 30321  57283 MAIZIERES LES METZ CEDEX;Voie Romaine, Maizières-lès-Metz, France;49.208959;6.148425;ARCELORMITTAL MAIZIERES RESEARCH SA;SIREN : 380347591 | NAF : 7219Z Recherche-développement en sciences physiques et naturelles | Portée : Etendue
380347591;ARCELORMITTAL MAIZIERES RESEARCH SA;VOIE ROMAINE BP 30322;57283;MAIZIERES LES METZ CEDEX;7219Z Recherche-développement en sciences physiques et naturelles;MUTUALISE;Etendue;VOIE ROMAINE BP 30322  57283 MAIZIERES LES METZ CEDEX;Voie Romaine, Maizières-lès-Metz, France;49.208959;6.148425;ARCELORMITTAL MAIZIERES RESEARCH SA;SIREN : 380347591 | NAF : 7219Z Recherche-développement en sciences physiques et naturelles | Portée : Etendue
380347591;ARCELORMITTAL MAIZIERES RESEARCH SA;VOIE ROMAINE BP 30323;57283;MAIZIERES LES METZ CEDEX;7219Z Recherche-développement en sciences physiques et naturelles;MUTUALISE;Etendue;VOIE ROMAINE BP 30323  57283 MAIZIERES LES METZ CEDEX;Voie Romaine, Maizières-lès-Metz, France;49.208959;6.148425;ARCELORMITTAL MAIZIERES RESEARCH SA;SIREN : 380347591 | NAF : 7219Z Recherche-développement en sciences physiques et naturelles | Portée : Etendue
